
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
									1979-09-03T18:35:00.000	1	184	1	.228	3	278	1
									1979-09-03T18:50:00.000	1	184	1	.49	3	276	1
									1979-09-03T19:05:00.000	1	184	1	.289	1	278	1
									1979-09-03T19:20:00.000	1	184	1	.127	3	84	1
									1979-09-03T19:35:00.000	1	184	1	.269	1	45	1
									1979-09-03T19:50:00.000	1	184	1	.316	1	23	3
									1979-09-03T20:05:00.000	1	184	1	.342	1	155	1
									1979-09-03T20:20:00.000	1	184	1	.1	1	228	1
									1979-09-03T20:35:00.000	1	184	1	.129	1	231	1
									1979-09-03T20:50:00.000	1	184	1	.382	1	307	3
									1979-09-03T21:05:00.000	1	184	1	.556	1	295	3
									1979-09-03T21:20:00.000	1	184	1	.731	3	338	3
									1979-09-03T21:35:00.000	1	184	1	.519	3	312	1
									1979-09-03T21:50:00.000	1	184	1	.813	1	270	3
									1979-09-03T22:05:00.000	1	184	1	.789	1	284	1
									1979-09-03T22:20:00.000	1	184	1	.548	1	276	1
									1979-09-03T22:35:00.000	1	184	1	.353	1	98	3
									1979-09-03T22:50:00.000	1	184	1	.272	1	273	3
									1979-09-03T23:05:00.000	1	184	1	.272	1	104	3
									1979-09-03T23:20:00.000	1	184	1	.269	1	290	1
									1979-09-03T23:35:00.000	1	184	1	.266	1	293	1
									1979-09-03T23:50:00.000	1	184	1	.196	1	323	1
									1979-09-04T00:05:00.000	1	184	1	.132	1	354	3
									1979-09-04T00:20:00.000	1	184	1	.147	1	295	1
									1979-09-04T00:35:00.000	1	184	1	.161	1	276	1
									1979-09-04T00:50:00.000	1	184	1	.144	1	284	1
									1979-09-04T01:05:00.000	1	184	1	.193	1	290	1
									1979-09-04T01:20:00.000	1	184	1	.223	1	276	3
									1979-09-04T01:35:00.000	1	184	1	.257	1	287	1
									1979-09-04T01:50:00.000	1	184	1	.31	1	290	1
									1979-09-04T02:05:00.000	1	184	1	.339	1	90	3
									1979-09-04T02:20:00.000	1	184	1	.385	1	290	3
									1979-09-04T02:35:00.000	1	184	1	.412	1	273	3
									1979-09-04T02:50:00.000	1	184	1	.423	1	290	3
									1979-09-04T03:05:00.000	1	184	1	.496	1	278	1
									1979-09-04T03:20:00.000	1	184	1	.507	1	273	1
									1979-09-04T03:35:00.000	1	184	1	.51	1	270	1
									1979-09-04T03:50:00.000	1	184	1	.487	1	273	1
									1979-09-04T04:05:00.000	1	184	1	.505	1	276	1
									1979-09-04T04:20:00.000	1	184	1	.519	1	284	1
									1979-09-04T04:35:00.000	1	184	1	.417	1	290	1
									1979-09-04T04:50:00.000	1	184	1	.38	1	304	1
									1979-09-04T05:05:00.000	1	184	1	.321	1	304	1
									1979-09-04T05:20:00.000	1	184	1	.301	1	290	1
									1979-09-04T05:35:00.000	1	184	1	.246	1	290	1
									1979-09-04T05:50:00.000	1	184	1	.228	1	273	1
									1979-09-04T06:05:00.000	1	184	1	.199	1	138	1
									1979-09-04T06:20:00.000	1	184	1	.289	1	141	1
									1979-09-04T06:35:00.000	1	184	1	.225	1	304	3
									1979-09-04T06:50:00.000	1	184	1	.47	3	290	1
									1979-09-04T07:05:00.000	1	184	1	.321	1	121	3
									1979-09-04T07:20:00.000	1	184	1	.188	3	160	1
									1979-09-04T07:35:00.000	1	184	1	.391	1	298	1
									1979-09-04T07:50:00.000	1	184	1	.458	1	346	3
									1979-09-04T08:05:00.000	1	184	1	.316	1	158	3
									1979-09-04T08:20:00.000	1	184	1	.132	1	287	1
									1979-09-04T08:35:00.000	1	184	1	.188	1	340	3
									1979-09-04T08:50:00.000	1	184	1	.409	1	129	3
									1979-09-04T09:05:00.000	1	184	1	.635	1	295	1
									1979-09-04T09:20:00.000	1	184	1	.955	1	307	1
									1979-09-04T09:35:00.000	1	184	1	.932	1	298	1
									1979-09-04T09:50:00.000	1	184	1	.676	1	340	1
									1979-09-04T10:05:00.000	1	184	1	.51	1	346	1
									1979-09-04T10:20:00.000	1	184	1	.26	1	335	1
									1979-09-04T10:35:00.000	1	184	1	.286	1	290	1
									1979-09-04T10:50:00.000	1	184	1	.269	1	281	1
									1979-09-04T11:05:00.000	1	184	1	.394	1	340	1
									1979-09-04T11:20:00.000	1	184	1	.417	1	338	1
									1979-09-04T11:35:00.000	1	184	1	.252	1	256	3
									1979-09-04T11:50:00.000	1	184	1	.095	1	307	1
									1979-09-04T12:05:00.000	1	184	1	.048	1	315	1
									1979-09-04T12:20:00.000	1	184	1	.127	1	236	3
									1979-09-04T12:35:00.000	1	184	1	.095	1	323	3
									1979-09-04T12:50:00.000	1	184	1	.036	1	290	1
									1979-09-04T13:05:00.000	1	184	1	.092	1	104	3
									1979-09-04T13:20:00.000	1	184	1	.095	1	270	3
									1979-09-04T13:35:00.000	1	184	1	.051	1	104	3
									1979-09-04T13:50:00.000	1	184	1	.097	1	160	3
									1979-09-04T14:05:00.000	1	184	1	.129	1	132	1
									1979-09-04T14:20:00.000	1	184	1	.159	1	127	1
									1979-09-04T14:35:00.000	1	184	1	.153	1	121	1
									1979-09-04T14:50:00.000	1	184	1	.063	1	129	1
									1979-09-04T15:05:00.000	1	184	1	.068	1	124	1
									1979-09-04T15:20:00.000	1	184	1	.074	1	343	1
									1979-09-04T15:35:00.000	1	184	1	.26	1	346	1
									1979-09-04T15:50:00.000	1	184	1	.301	1	357	3
									1979-09-04T16:05:00.000	1	184	1	.272	1	293	1
									1979-09-04T16:20:00.000	1	184	1	.249	1	284	1
									1979-09-04T16:35:00.000	1	184	1	.263	1	270	1
									1979-09-04T16:50:00.000	1	184	1	.304	1	273	1
									1979-09-04T17:05:00.000	1	184	1	.339	1	287	1
									1979-09-04T17:20:00.000	1	184	1	.324	1	281	1
									1979-09-04T17:35:00.000	1	184	1	.327	1	290	1
									1979-09-04T17:50:00.000	1	184	1	.327	1	290	1
									1979-09-04T18:05:00.000	1	184	1	.33	1	304	1
									1979-09-04T18:20:00.000	1	184	1	.333	1	307	1
									1979-09-04T18:35:00.000	1	184	1	.348	1	312	1
									1979-09-04T18:50:00.000	1	184	1	.318	1	124	3
									1979-09-04T19:05:00.000	1	184	1	.313	1	138	1
									1979-09-04T19:20:00.000	1	184	1	.513	3	138	1
									1979-09-04T19:35:00.000	1	184	1	.257	1	98	1
									1979-09-04T19:50:00.000	1	184	1	.35	1	93	1
									1979-09-04T20:05:00.000	1	184	1	.577	1	121	1
									1979-09-04T20:20:00.000	1	184	1	.656	1	346	1
									1979-09-04T20:35:00.000	1	184	1	.414	1	340	1
									1979-09-04T20:50:00.000	1	184	1	.278	1	143	3
									1979-09-04T21:05:00.000	1	184	1	.307	1	284	1
									1979-09-04T21:20:00.000	1	184	1	.164	3	307	1
									1979-09-04T21:35:00.000	1	184	1	.522	1	298	1
									1979-09-04T21:50:00.000	1	184	1	1.034	1	293	1
									1979-09-04T22:05:00.000	1	184	1	1.034	1	338	3
									1979-09-04T22:20:00.000	1	184	1	.967	1	309	1
									1979-09-04T22:35:00.000	1	184	1	.952	1	309	1
									1979-09-04T22:50:00.000	1	184	1	.97	1	293	1
									1979-09-04T23:05:00.000	1	184	1	.781	1	295	1
									1979-09-04T23:20:00.000	1	184	1	.63	1	304	1
									1979-09-04T23:35:00.000	1	184	1	.414	1	104	3
									1979-09-04T23:50:00.000	1	184	1	.278	1	278	3
									1979-09-05T00:05:00.000	1	184	1	.286	1	101	3
									1979-09-05T00:20:00.000	1	184	1	.249	1	312	3
									1979-09-05T00:35:00.000	1	184	1	.263	1	245	1
									1979-09-05T00:50:00.000	1	184	1	.095	1	93	3
									1979-09-05T01:05:00.000	1	184	1	.068	1	349	3
									1979-09-05T01:20:00.000	1	184	1	.066	1	284	3
									1979-09-05T01:35:00.000	1	184	1	.054	1	301	1
									1979-09-05T01:50:00.000	1	184	1	.138	1	343	1
									1979-09-05T02:05:00.000	1	184	1	.127	1	343	1
									1979-09-05T02:20:00.000	1	184	1	.121	1	293	1
									1979-09-05T02:35:00.000	1	184	1	.138	1	298	1
									1979-09-05T02:50:00.000	1	184	1	.135	1	284	1
									1979-09-05T03:05:00.000	1	184	1	.159	1	93	3
									1979-09-05T03:20:00.000	1	184	1	.246	1	110	1
									1979-09-05T03:35:00.000	1	184	1	.272	1	101	1
									1979-09-05T03:50:00.000	1	184	1	.35	1	101	1
									1979-09-05T04:05:00.000	1	184	1	.35	1	101	1
									1979-09-05T04:20:00.000	1	184	1	.336	1	278	1
									1979-09-05T04:35:00.000	1	184	1	.281	1	301	1
									1979-09-05T04:50:00.000	1	184	1	.353	1	312	3
									1979-09-05T05:05:00.000	1	184	1	.414	1	276	1
									1979-09-05T05:20:00.000	1	184	1	.484	1	284	1
									1979-09-05T05:35:00.000	1	184	1	.461	1	304	1
									1979-09-05T05:50:00.000	1	184	1	.435	1	304	1
									1979-09-05T06:05:00.000	1	184	1	.374	1	290	1
									1979-09-05T06:20:00.000	1	184	1	.365	1	290	1
									1979-09-05T06:35:00.000	1	184	1	.336	1	278	1
									1979-09-05T06:50:00.000	1	184	1	.35	1	273	1
									1979-09-05T07:05:00.000	1	184	1	.368	1	118	1
									1979-09-05T07:20:00.000	1	184	1	.461	1	51	3
									1979-09-05T07:35:00.000	1	184	1	.723	3	132	1
									1979-09-05T07:50:00.000	1	184	1	.353	3	290	3
									1979-09-05T08:05:00.000	1	184	1	.653	1	93	3
									1979-09-05T08:20:00.000	1	184	1	.609	1	132	1
									1979-09-05T08:35:00.000	1	184	1	.601	1	301	1
									1979-09-05T08:50:00.000	1	184	1	.414	1	346	3
									1979-09-05T09:05:00.000	1	184	1	.35	1	290	1
									1979-09-05T09:20:00.000	1	184	1	.952	1	295	1
									1979-09-05T09:35:00.000	1	184	1	.92	1	346	3
									1979-09-05T09:50:00.000	1	184	1	.737	1	309	1
									1979-09-05T10:05:00.000	1	184	1	.377	1	101	3
									1979-09-05T10:20:00.000	1	184	1	.185	3	135	1
									1979-09-05T10:35:00.000	1	184	1	.295	1	301	1
									1979-09-05T10:50:00.000	1	184	1	.891	3	295	1
									1979-09-05T11:05:00.000	1	184	1	.574	1	295	1
									1979-09-05T11:20:00.000	1	184	1	.22	1	124	1
									1979-09-05T11:35:00.000	1	184	1	.292	1	104	1
									1979-09-05T11:50:00.000	1	184	1	.193	1	101	1
									1979-09-05T12:05:00.000	1	184	1	.06	1	357	3
									1979-09-05T12:20:00.000	1	184	1	.068	1	278	1
									1979-09-05T12:35:00.000	1	184	1	.106	1	267	1
									1979-09-05T12:50:00.000	1	184	1	.321	3	267	1
									1979-09-05T13:05:00.000	1	184	1	.176	1	349	3
									1979-09-05T13:20:00.000	1	184	1	.115	1	281	1
									1979-09-05T13:35:00.000	1	184	1	.138	1	90	3
									1979-09-05T13:50:00.000	1	184	1	.121	1	284	1
									1979-09-05T14:05:00.000	1	184	1	.068	1	278	1
									1979-09-05T14:20:00.000	1	184	1	.048	1	270	1
									1979-09-05T14:35:00.000	1	184	1	.028	1	270	1
									1979-09-05T14:50:00.000	1	184	1	.068	1	124	1
									1979-09-05T15:05:00.000	1	184	1	.1	1	110	3
									1979-09-05T15:20:00.000	1	184	1	.092	1	276	1
									1979-09-05T15:35:00.000	1	184	1	.15	1	298	1
									1979-09-05T15:50:00.000	1	184	1	.214	1	346	3
									1979-09-05T16:05:00.000	1	184	1	.228	1	304	1
									1979-09-05T16:20:00.000	1	184	1	.278	1	309	1
									1979-09-05T16:35:00.000	1	184	1	.292	1	346	3
									1979-09-05T16:50:00.000	1	184	1	.22	1	293	1
									1979-09-05T17:05:00.000	1	184	1	.255	1	301	1
									1979-09-05T17:20:00.000	1	184	1	.26	1	304	1
									1979-09-05T17:35:00.000	1	184	1	.257	1	304	1
									1979-09-05T17:50:00.000	1	184	1	.243	1	284	1
									1979-09-05T18:05:00.000	1	184	1	.237	1	284	1
									1979-09-05T18:20:00.000	1	184	1	.281	1	307	1
									1979-09-05T18:35:00.000	1	184	1	.272	1	298	1
									1979-09-05T18:50:00.000	1	184	1	.255	1	301	1
									1979-09-05T19:05:00.000	1	184	1	.228	1	312	3
									1979-09-05T19:20:00.000	1	184	1	.214	1	276	1
									1979-09-05T19:35:00.000	1	184	1	.231	1	62	3
									1979-09-05T19:50:00.000	1	184	1	.374	1	82	1
									1979-09-05T20:05:00.000	1	184	1	.284	1	290	3
									1979-09-05T20:20:00.000	1	184	1	.522	1	273	1
									1979-09-05T20:35:00.000	1	184	1	.877	1	104	3
									1979-09-05T20:50:00.000	1	184	1	.781	1	343	3
									1979-09-05T21:05:00.000	1	184	1	.397	3	267	3
									1979-09-05T21:20:00.000	1	184	1	.569	1	304	1
									1979-09-05T21:35:00.000	1	184	1	1.223	2	304	1
									1979-09-05T21:50:00.000	1	184	1	1.141	2	312	1
									1979-09-05T22:05:00.000	1	184	1	1.057	1	301	1
									1979-09-05T22:20:00.000	1	184	1	.961	1	307	1
									1979-09-05T22:35:00.000	1	184	1	1.045	1	309	1
									1979-09-05T22:50:00.000	1	184	1	.958	1	298	1
									1979-09-05T23:05:00.000	1	184	1	.81	1	293	1
									1979-09-05T23:20:00.000	1	184	1	.606	1	309	1
									1979-09-05T23:35:00.000	1	184	1	.478	1	343	3
									1979-09-05T23:50:00.000	1	184	1	.519	1	312	1
									1979-09-06T00:05:00.000	1	184	1	.429	1	309	1
									1979-09-06T00:20:00.000	1	184	1	.406	1	290	1
									1979-09-06T00:35:00.000	1	184	1	.487	1	284	1
									1979-09-06T00:50:00.000	1	184	1	.458	1	158	3
									1979-09-06T01:05:00.000	1	184	1	.452	1	276	1
									1979-09-06T01:20:00.000	1	184	1	.423	1	312	3
									1979-09-06T01:35:00.000	1	184	1	.35	1	298	1
									1979-09-06T01:50:00.000	1	184	1	.292	1	290	1
									1979-09-06T02:05:00.000	1	184	1	.179	1	298	1
									1979-09-06T02:20:00.000	1	184	1	.147	1	276	3
									1979-09-06T02:35:00.000	1	184	1	.193	1	312	3
									1979-09-06T02:50:00.000	1	184	1	.182	1	278	3
									1979-09-06T03:05:00.000	1	184	1	.199	1	304	3
									1979-09-06T03:20:00.000	1	184	1	.167	1	278	3
									1979-09-06T03:35:00.000	1	184	1	.179	1	312	1
									1979-09-06T03:50:00.000	1	184	1	.275	1	312	1
									1979-09-06T04:05:00.000	1	184	1	.298	1	307	1
									1979-09-06T04:20:00.000	1	184	1	.289	1	298	1
									1979-09-06T04:35:00.000	1	184	1	.281	1	357	3
									1979-09-06T04:50:00.000	1	184	1	.249	1	295	1
									1979-09-06T05:05:00.000	1	184	1	.237	1	304	1
									1979-09-06T05:20:00.000	1	184	1	.284	1	312	1
									1979-09-06T05:35:00.000	1	184	1	.286	1	290	1
									1979-09-06T05:50:00.000	1	184	1	.301	1	287	1
									1979-09-06T06:05:00.000	1	184	1	.318	1	284	1
									1979-09-06T06:20:00.000	1	184	1	.368	1	287	1
									1979-09-06T06:35:00.000	1	184	1	.353	1	290	1
									1979-09-06T06:50:00.000	1	184	1	.327	1	290	1
									1979-09-06T07:05:00.000	1	184	1	.316	1	304	1
									1979-09-06T07:20:00.000	1	184	1	.292	1	304	1
									1979-09-06T07:35:00.000	1	184	1	.289	1	276	1
									1979-09-06T07:50:00.000	1	184	1	.24	1	135	1
									1979-09-06T08:05:00.000	1	184	1	.493	1	79	3
									1979-09-06T08:20:00.000	1	184	1	.537	1	118	1
									1979-09-06T08:35:00.000	1	184	1	.563	1	278	3
									1979-09-06T08:50:00.000	1	184	1	.781	1	110	3
									1979-09-06T09:05:00.000	1	184	1	.938	3	124	1
									1979-09-06T09:20:00.000	1	184	1	.644	1	323	3
									1979-09-06T09:35:00.000	1	184	1	.417	1	205	3
									1979-09-06T09:50:00.000	1	184	1	.499	1	307	3
									1979-09-06T10:05:00.000	1	184	1	.673	1	287	3
									1979-09-06T10:20:00.000	1	184	1	.999	1	298	1
									1979-09-06T10:35:00.000	1	184	1	1.104	3	301	1
									1979-09-06T10:50:00.000	1	184	1	.993	1	295	1
									1979-09-06T11:05:00.000	1	184	1	.821	1	295	1
									1979-09-06T11:20:00.000	1	184	1	.9	1	293	1
									1979-09-06T11:35:00.000	1	184	1	.842	1	301	1
									1979-09-06T11:50:00.000	1	184	1	.723	1	312	1
									1979-09-06T12:05:00.000	1	184	1	.505	1	343	3
									1979-09-06T12:20:00.000	1	184	1	.24	1	301	1
									1979-09-06T12:35:00.000	1	184	1	.176	1	129	3
									1979-09-06T12:50:00.000	1	184	1	.217	1	276	3
									1979-09-06T13:05:00.000	1	184	1	.307	1	107	3
									1979-09-06T13:20:00.000	1	184	1	.263	1	205	1
									1979-09-06T13:35:00.000	1	184	1	.246	1	245	1
									1979-09-06T13:50:00.000	1	184	1	.138	1	293	3
									1979-09-06T14:05:00.000	1	184	1	.025	1	104	3
									1979-09-06T14:20:00.000	1	184	1	.057	1	132	3
									1979-09-06T14:35:00.000	1	184	1	.121	1	110	3
									1979-09-06T14:50:00.000	1	184	1	.08	1	121	1
									1979-09-06T15:05:00.000	1	184	1	.199	1	158	3
									1979-09-06T15:20:00.000	1	184	1	.252	1	121	3
									1979-09-06T15:35:00.000	1	184	1	.275	1	160	3
									1979-09-06T15:50:00.000	1	184	1	.202	1	127	3
									1979-09-06T16:05:00.000	1	184	1	.167	1	307	1
									1979-09-06T16:20:00.000	1	184	1	.225	1	340	1
									1979-09-06T16:35:00.000	1	184	1	.313	1	357	3
									1979-09-06T16:50:00.000	1	184	1	.313	1	343	1
									1979-09-06T17:05:00.000	1	184	1	.313	1	312	1
									1979-09-06T17:20:00.000	1	184	1	.336	1	287	1
									1979-09-06T17:35:00.000	1	184	1	.371	1	278	1
									1979-09-06T17:50:00.000	1	184	1	.368	1	278	1
									1979-09-06T18:05:00.000	1	184	1	.359	1	278	1
									1979-09-06T18:20:00.000	1	184	1	.321	1	312	1
									1979-09-06T18:35:00.000	1	184	1	.345	1	307	1
									1979-09-06T18:50:00.000	1	184	1	.292	1	304	1
									1979-09-06T19:05:00.000	1	184	1	.243	1	304	1
									1979-09-06T19:20:00.000	1	184	1	.24	1	281	1
									1979-09-06T19:35:00.000	1	184	1	.237	1	287	1
									1979-09-06T19:50:00.000	1	184	1	.208	1	98	1
									1979-09-06T20:05:00.000	1	184	1	.26	1	45	1
									1979-09-06T20:20:00.000	1	184	1	.403	1	34	3
									1979-09-06T20:35:00.000	1	184	1	.432	1	270	1
									1979-09-06T20:50:00.000	1	184	1	.755	1	284	3
									1979-09-06T21:05:00.000	1	184	1	.894	1	93	3
									1979-09-06T21:20:00.000	1	184	1	1.054	3	158	1
									1979-09-06T21:35:00.000	1	184	1	.609	1	233	1
									1979-09-06T21:50:00.000	1	184	1	.507	1	309	3
									1979-09-06T22:05:00.000	1	184	1	.449	1	127	3
									1979-09-06T22:20:00.000	1	184	1	.772	1	304	1
									1979-09-06T22:35:00.000	1	184	1	.929	3	298	1
									1979-09-06T22:50:00.000	1	184	1	.699	3	340	3
									1979-09-06T23:05:00.000	1	184	1	.929	1	293	3
									1979-09-06T23:20:00.000	1	184	1	1.028	1	343	1
									1979-09-06T23:35:00.000	1	184	1	.746	1	357	3
									1979-09-06T23:50:00.000	1	184	1	.231	3	290	1
									1979-09-07T00:05:00.000	1	184	1	.464	3	295	1
									1979-09-07T00:20:00.000	1	184	1	.318	1	188	1
									1979-09-07T00:35:00.000	1	184	1	.22	1	149	3
									1979-09-07T00:50:00.000	1	184	1	.359	1	287	1
									1979-09-07T01:05:00.000	1	184	1	.301	1	304	3
									1979-09-07T01:20:00.000	1	184	1	.138	3	98	3
									1979-09-07T01:35:00.000	1	184	1	.257	1	127	3
									1979-09-07T01:50:00.000	1	184	1	.301	1	90	3
									1979-09-07T02:05:00.000	1	184	1	.272	1	357	3
									1979-09-07T02:20:00.000	1	184	1	.202	1	332	1
									1979-09-07T02:35:00.000	1	184	1	.097	1	309	3
									1979-09-07T02:50:00.000	1	184	1	.161	1	346	3
									1979-09-07T03:05:00.000	1	184	1	.185	1	284	1
									1979-09-07T03:20:00.000	1	184	1	.217	1	96	3
									1979-09-07T03:35:00.000	1	184	1	.237	1	312	3
									1979-09-07T03:50:00.000	1	184	1	.339	1	270	3
									1979-09-07T04:05:00.000	1	184	1	.35	1	287	1
									1979-09-07T04:20:00.000	1	184	1	.374	1	307	1
									1979-09-07T04:35:00.000	1	184	1	.403	1	307	1
									1979-09-07T04:50:00.000	1	184	1	.359	1	307	1
									1979-09-07T05:05:00.000	1	184	1	.327	1	312	1
									1979-09-07T05:20:00.000	1	184	1	.26	1	293	3
									1979-09-07T05:35:00.000	1	184	1	.249	1	352	3
									1979-09-07T05:50:00.000	1	184	1	.228	1	298	1
									1979-09-07T06:05:00.000	1	184	1	.284	1	287	1
									1979-09-07T06:20:00.000	1	184	1	.385	1	287	1
									1979-09-07T06:35:00.000	1	184	1	.38	1	287	1
									1979-09-07T06:50:00.000	1	184	1	.382	1	290	1
									1979-09-07T07:05:00.000	1	184	1	.377	1	278	1
									1979-09-07T07:20:00.000	1	184	1	.394	1	276	1
									1979-09-07T07:35:00.000	1	184	1	.382	1	284	1
									1979-09-07T07:50:00.000	1	184	1	.353	1	281	1
									1979-09-07T08:05:00.000	1	184	1	.359	1	281	1
									1979-09-07T08:20:00.000	1	184	1	.31	1	276	1
									1979-09-07T08:35:00.000	1	184	1	.255	1	152	1
									1979-09-07T08:50:00.000	1	184	1	.42	1	56	3
									1979-09-07T09:05:00.000	1	184	1	.487	1	110	1
									1979-09-07T09:20:00.000	1	184	1	.368	3	110	1
									1979-09-07T09:35:00.000	1	184	1	.696	1	101	1
									1979-09-07T09:50:00.000	1	184	1	.845	3	104	1
									1979-09-07T10:05:00.000	1	184	1	.475	1	332	3
									1979-09-07T10:20:00.000	1	184	1	.342	1	284	1
									1979-09-07T10:35:00.000	1	184	1	.179	1	158	1
									1979-09-07T10:50:00.000	1	184	1	.225	1	118	3
									1979-09-07T11:05:00.000	1	184	1	.321	1	278	1
									1979-09-07T11:20:00.000	1	184	1	.871	1	304	1
									1979-09-07T11:35:00.000	1	184	1	1.156	3	301	1
									1979-09-07T11:50:00.000	1	184	1	1.04	1	340	1
									1979-09-07T12:05:00.000	1	184	1	.731	1	343	1
									1979-09-07T12:20:00.000	1	184	1	.766	1	343	1
									1979-09-07T12:35:00.000	1	184	1	.598	1	346	1
									1979-09-07T12:50:00.000	1	184	1	.682	1	301	3
									1979-09-07T13:05:00.000	1	184	1	.662	1	329	1
									1979-09-07T13:20:00.000	1	184	1	.438	1	332	1
									1979-09-07T13:35:00.000	1	184	1	.278	1	338	1
									1979-09-07T13:50:00.000	1	184	1	.103	1	6	3
									1979-09-07T14:05:00.000	1	184	1	.1	1	188	1
									1979-09-07T14:20:00.000	1	184	1	0	1	338	3
									1979-09-07T14:35:00.000	1	184	1	.074	1	323	1
									1979-09-07T14:50:00.000	1	184	1	.08	1	301	1
									1979-09-07T15:05:00.000	1	184	1	.071	1	298	1
									1979-09-07T15:20:00.000	1	184	1	.089	1	290	1
									1979-09-07T15:35:00.000	1	184	1	.08	1	307	3
									1979-09-07T15:50:00.000	1	184	1	.045	1	290	1
									1979-09-07T16:05:00.000	1	184	1	.092	1	101	3
									1979-09-07T16:20:00.000	1	184	1	.092	1	284	1
									1979-09-07T16:35:00.000	1	184	1	.08	1	278	1
									1979-09-07T16:50:00.000	1	184	1	.095	1	281	1
									1979-09-07T17:05:00.000	1	184	1	.1	1	338	1
									1979-09-07T17:20:00.000	1	184	1	.156	1	357	3
									1979-09-07T17:35:00.000	1	184	1	.246	1	329	1
									1979-09-07T17:50:00.000	1	184	1	.286	1	338	1
									1979-09-07T18:05:00.000	1	184	1	.249	1	301	3
									1979-09-07T18:20:00.000	1	184	1	.243	1	332	1
									1979-09-07T18:35:00.000	1	184	1	.147	1	340	1
									1979-09-07T18:50:00.000	1	184	1	.156	1	301	1
									1979-09-07T19:05:00.000	1	184	1	.191	1	281	3
									1979-09-07T19:20:00.000	1	184	1	.214	1	312	1
									1979-09-07T19:35:00.000	1	184	1	.249	1	304	1
									1979-09-07T19:50:00.000	1	184	1	.266	1	307	1
									1979-09-07T20:05:00.000	1	184	1	.252	1	298	1
									1979-09-07T20:20:00.000	1	184	1	.249	1	301	1
									1979-09-07T20:35:00.000	1	184	1	.208	1	284	1
									1979-09-07T20:50:00.000	1	184	1	.231	1	138	1
									1979-09-07T21:05:00.000	1	184	1	.426	1	65	3
									1979-09-07T21:20:00.000	1	184	1	.467	1	270	1
									1979-09-07T21:35:00.000	1	184	1	.705	1	270	1
									1979-09-07T21:50:00.000	1	184	1	.726	1	278	1
									1979-09-07T22:05:00.000	1	184	1	1.042	3	121	3
									1979-09-07T22:20:00.000	1	184	1	.563	1	225	1
									1979-09-07T22:35:00.000	1	184	1	.522	1	307	1
									1979-09-07T22:50:00.000	1	184	1	.746	3	343	3
									1979-09-07T23:05:00.000	1	184	1	.435	3	104	3
									1979-09-07T23:20:00.000	1	184	1	.903	1	340	3
									1979-09-07T23:35:00.000	1	184	1	.955	1	312	3
									1979-09-07T23:50:00.000	1	184	1	1.098	2	338	1
									1979-09-08T00:05:00.000	1	184	1	1.069	2	338	1
									1979-09-08T00:20:00.000	1	184	1	.798	1	340	1
									1979-09-08T00:35:00.000	1	184	1	.545	3	309	1
									1979-09-08T00:50:00.000	1	184	1	.778	1	293	1
									1979-09-08T01:05:00.000	1	184	1	.784	1	295	1
									1979-09-08T01:20:00.000	1	184	1	.537	1	93	3
									1979-09-08T01:35:00.000	1	184	1	.202	3	298	1
									1979-09-08T01:50:00.000	1	184	1	.356	1	295	1
									1979-09-08T02:05:00.000	1	184	1	.286	1	352	3
									1979-09-08T02:20:00.000	1	184	1	.144	1	312	3
									1979-09-08T02:35:00.000	1	184	1	.095	1	340	1
									1979-09-08T02:50:00.000	1	184	1	.121	1	354	3
									1979-09-08T03:05:00.000	1	184	1	.234	1	321	1
									1979-09-08T03:20:00.000	1	184	1	.156	1	321	1
									1979-09-08T03:35:00.000	1	184	1	.086	1	326	1
									1979-09-08T03:50:00.000	1	184	1	.135	1	93	3
									1979-09-08T04:05:00.000	1	184	1	.202	1	110	3
									1979-09-08T04:20:00.000	1	184	1	.196	1	98	1
									1979-09-08T04:35:00.000	1	184	1	.269	1	107	1
									1979-09-08T04:50:00.000	1	184	1	.316	1	98	1
									1979-09-08T05:05:00.000	1	184	1	.223	1	290	1
									1979-09-08T05:20:00.000	1	184	1	.205	1	304	1
									1979-09-08T05:35:00.000	1	184	1	.318	1	298	1
									1979-09-08T05:50:00.000	1	184	1	.359	1	309	3
									1979-09-08T06:05:00.000	1	184	1	.324	1	293	3
									1979-09-08T06:20:00.000	1	184	1	.257	1	343	3
									1979-09-08T06:35:00.000	1	184	1	.249	1	90	3
									1979-09-08T06:50:00.000	1	184	1	.336	1	278	1
									1979-09-08T07:05:00.000	1	184	1	.359	1	270	1
									1979-09-08T07:20:00.000	1	184	1	.423	1	98	3
									1979-09-08T07:35:00.000	1	184	1	.441	1	273	1
									1979-09-08T07:50:00.000	1	184	1	.382	1	287	1
									1979-09-08T08:05:00.000	1	184	1	.281	1	278	1
									1979-09-08T08:20:00.000	1	184	1	.301	1	281	1
									1979-09-08T08:35:00.000	1	184	1	.295	1	307	1
									1979-09-08T08:50:00.000	1	184	1	.286	1	309	1
									1979-09-08T09:05:00.000	1	184	1	.269	1	312	1
									1979-09-08T09:20:00.000	1	184	1	.217	1	93	3
